monto,hora,intentos,distancia,antiguedad,es_fraude
349.58,9,0,14.86,904,0
224.86,10,0,0.72,90,0
3179.36,12,0,18.69,829,0
669.11,12,0,27.54,316,0
856.08,5,0,34.84,25,0
53.13,1,0,8.69,368,0
299.67,1,0,25.58,670,0
954.56,8,0,9.84,30,0
414.46,21,0,29.63,55,0
812.09,7,0,58.56,841,0
606.04,0,0,17.04,753,0
715.63,21,0,13.34,664,0
483.85,14,0,4.6,447,0
574.48,12,0,3.61,676,0
208.53,5,0,34.59,410,0
504.99,2,2,16.27,170,0
101.72,1,0,20.89,428,0
1090.23,23,0,23.02,970,0
783.65,3,0,3.78,490,0
208.11,19,0,31.78,647,0
106.65,5,0,4.07,25,0
134.59,13,0,8.44,180,0
263.81,13,0,44.67,625,0
378.34,8,0,25.63,182,0
342.73,8,2,9.3,133,0
762.93,7,0,25.31,716,0
2453.2,15,0,66.44,759,0
472.23,6,0,25.44,460,0
108.61,6,0,30.54,805,0
1711.6,16,0,18.08,906,0
586.69,11,0,25.83,550,0
736.1,22,0,12.44,428,0
883.67,10,0,12.01,291,0
599.66,20,0,10.43,43,0
293.73,0,0,27.33,305,0
1664.04,9,1,3.21,700,0
1430.29,20,0,13.43,133,0
464.32,3,0,17.14,627,0
516.47,8,0,92.1,566,0
1929.01,7,0,13.15,757,0
84.49,9,0,30.05,582,0
182.07,2,0,11.24,825,0
94.16,7,0,0.85,357,0
776.78,16,0,9.02,50,0
164.69,9,0,74.71,498,0
1675.09,0,0,21.97,677,0
1425.91,11,0,11.79,171,0
1035.09,21,1,3.34,964,0
1070.72,4,0,6.9,770,0
259.64,10,0,7.88,278,0
297.25,20,0,1.31,553,0
188.62,7,0,5.47,490,0
492.11,0,0,4.93,273,0
286.49,1,0,10.35,912,0
601.45,20,0,16.59,102,0
140.1,2,0,4.68,324,0
625.97,14,0,39.61,35,0
172.04,2,0,5.19,497,0
1690.92,17,0,9.58,287,0
1390.63,1,0,25.24,205,0
16.55,2,0,69.34,511,0
266.99,6,0,17.22,581,0
255.95,6,0,90.03,605,0
862.15,6,1,3.73,372,0
42.42,2,0,11.82,131,0
208.54,4,0,3.37,98,0
172.69,20,0,12.96,583,0
631.13,16,1,133.42,238,0
511.37,13,0,16.24,129,0
493.11,22,0,3.12,842,0
94.04,3,1,4.5,27,0
2500.75,23,0,22.46,248,0
175.47,0,0,51.23,210,0
141.19,9,0,12.12,507,0
448.94,19,0,30.86,293,0
63.09,14,0,9.18,779,0
961.11,19,0,18.83,271,0
734.93,2,1,11.07,994,0
159.08,20,0,10.22,934,0
246.47,5,0,40.38,421,0
865.8,11,0,23.04,195,0
58.23,2,0,23.1,570,0
21.71,21,0,20.97,425,0
1677.95,15,0,12.2,412,0
936.21,16,0,3.72,471,0
270.1,14,0,0.99,494,0
116.83,18,0,3.37,475,0
254.74,4,0,2.5,266,0
1287.19,9,1,2.32,843,0
526.2,23,0,19.27,521,0
477.57,5,0,10.52,152,0
2240.56,18,0,9.39,925,0
160.09,10,0,8.36,82,0
99.2,19,0,6.46,585,0
1233.01,6,0,4.89,971,0
2784.86,19,0,14.5,724,0
292.15,16,2,1.73,651,0
460.91,4,0,2.18,358,0
273.29,23,0,2.95,820,0
278.96,5,0,19.57,334,0
405.18,20,0,7.4,736,0
1435.52,23,0,9.7,932,0
210.4,5,0,21.6,480,0
207.98,5,0,24.2,332,0
1431.8,16,0,5.84,603,0
398.23,23,1,2.68,176,0
460.57,20,0,12.18,747,0
1339.8,6,0,16.45,658,0
738.01,8,0,4.3,246,0
33.31,18,0,12.16,68,0
111.73,8,0,20.78,124,0
976.2,9,0,21.05,371,0
176.64,6,0,34.46,234,0
307.15,23,0,4.66,139,0
1605.91,17,0,1.02,805,0
464.37,12,0,5.95,880,0
1002.03,11,0,7.42,619,0
362.1,5,1,9.9,893,0
23.67,13,0,27.71,109,0
1055.98,19,0,3.14,794,0
29.94,3,0,7.18,856,0
223.85,10,0,12.4,354,0
1041.6,11,0,21.0,28,0
273.25,2,0,4.49,901,0
294.6,7,0,7.0,586,0
748.66,2,0,16.33,941,0
346.15,5,0,46.49,40,0
310.75,21,0,12.33,685,0
340.86,20,0,10.93,727,0
1590.9,3,0,4.59,518,0
506.75,14,0,23.24,459,0
19.59,14,0,37.97,442,0
753.97,12,0,15.12,59,0
38.52,4,0,10.16,433,0
1039.36,10,0,1.62,844,0
45.9,11,0,2.14,815,0
739.55,12,0,22.34,626,0
158.27,4,0,29.36,619,0
139.07,1,0,14.72,565,0
892.0,8,0,26.46,346,0
493.73,3,2,1.52,919,0
971.21,5,0,6.65,739,0
1004.31,13,0,11.64,209,0
216.87,21,0,5.29,611,0
56.07,8,0,2.61,627,0
384.18,5,0,11.76,299,0
751.96,22,0,1.62,522,0
552.52,5,0,1.13,189,0
577.21,3,0,26.1,826,0
1131.79,22,0,1.85,405,0
343.54,16,0,5.39,290,0
201.51,1,0,4.12,708,0
1463.8,10,0,4.22,916,0
694.03,18,0,12.7,739,0
558.22,3,0,5.61,323,0
654.27,10,0,17.15,715,0
19.4,11,0,30.25,131,0
537.58,8,0,10.9,593,0
119.69,17,1,2.77,782,0
850.51,0,0,5.8,547,0
119.02,16,0,19.07,898,0
773.59,0,0,5.17,847,0
374.76,11,1,49.67,974,0
1075.53,21,0,1.35,767,0
588.18,16,0,28.33,62,0
159.42,17,0,5.12,748,0
600.34,22,0,17.55,787,0
1776.08,16,0,19.31,248,0
531.61,11,0,2.78,514,0
69.19,20,1,25.74,541,0
373.28,20,0,6.43,164,0
328.71,18,0,9.01,953,0
149.23,10,0,8.75,198,0
389.86,14,0,27.01,523,0
161.15,14,0,2.02,56,0
369.32,8,0,12.15,616,0
41.2,12,0,5.12,106,0
695.69,5,0,7.95,81,0
256.92,10,0,9.05,625,0
815.14,19,0,42.5,403,0
108.62,9,0,7.7,683,0
1155.42,23,0,26.06,422,0
328.7,9,1,22.05,549,0
373.13,21,0,12.95,587,0
76.53,20,0,39.51,970,0
288.91,13,0,15.23,622,0
379.47,17,0,4.63,171,0
125.82,9,0,22.21,458,0
1211.81,5,0,22.69,903,0
1058.18,13,0,1.16,970,0
578.23,16,0,10.44,379,0
830.32,16,0,4.25,821,0
137.17,21,0,7.89,753,0
59.5,20,0,17.57,193,0
3062.68,12,0,7.89,496,0
299.44,19,0,9.6,222,0
419.24,1,0,3.73,336,0
219.29,10,0,35.42,336,0
690.07,10,0,13.87,769,0
118.26,9,0,14.78,465,0
629.25,0,0,6.12,428,0
80.22,16,0,7.71,186,0
42.38,20,0,43.77,382,0
90.75,19,0,23.11,155,0
758.17,21,0,28.91,752,0
302.28,9,0,13.56,431,0
554.27,16,1,40.53,73,0
650.49,1,0,8.72,96,0
179.44,14,0,35.47,993,0
1911.13,18,0,16.91,403,0
651.22,13,0,32.0,781,0
862.23,19,0,2.52,909,0
459.71,10,0,13.57,87,0
638.89,4,0,16.45,641,0
2380.56,21,0,3.67,559,0
1455.71,20,0,56.95,347,0
235.69,18,0,6.12,332,0
352.89,6,0,3.07,84,0
518.0,10,0,9.03,989,0
248.94,17,0,14.68,176,0
418.09,1,0,18.09,144,0
2515.5,22,0,38.6,91,0
89.79,7,0,1.07,610,0
529.63,17,0,48.24,855,0
2679.24,22,0,10.6,499,0
553.57,15,0,27.84,339,0
231.43,23,0,1.68,443,0
1277.7,6,0,33.14,776,0
317.9,10,0,5.9,676,0
26.39,21,0,17.64,905,0
1266.03,16,0,30.22,750,0
430.81,0,0,7.66,792,0
163.19,12,0,44.36,63,0
388.78,3,0,35.94,325,0
654.58,2,0,20.06,789,0
1410.48,3,0,3.53,971,0
45.82,22,0,0.88,264,0
117.95,21,0,9.08,700,0
864.45,12,0,67.15,498,0
180.57,7,0,3.04,756,0
2277.06,21,0,22.6,777,0
81.52,20,0,25.19,842,0
667.04,2,0,13.31,28,0
118.04,13,0,10.95,39,0
47.37,23,0,53.13,854,0
791.4,6,0,28.22,369,0
151.87,9,0,8.54,253,0
1663.46,14,0,12.19,236,0
1140.41,8,0,22.13,614,0
452.5,22,0,35.49,248,0
34.03,22,0,3.81,720,0
142.98,20,0,52.75,931,0
172.66,15,2,9.18,180,0
631.99,10,0,5.4,506,0
214.01,20,1,5.01,383,0
1186.82,23,1,7.24,935,0
77.07,8,0,6.45,279,0
187.26,8,0,31.01,398,0
492.06,18,0,12.23,781,0
568.29,9,0,5.4,229,0
1376.28,23,0,8.97,475,0
479.96,21,0,5.73,678,0
43.73,18,0,71.33,486,0
55.68,19,0,4.8,662,0
87.5,20,0,18.25,380,0
439.71,11,0,4.41,418,0
116.93,0,0,4.94,153,0
151.0,10,0,19.06,300,0
688.18,12,0,13.63,534,0
840.8,12,0,14.19,918,0
2683.18,5,0,28.93,69,0
330.41,0,0,7.89,320,0
55.91,15,0,3.5,304,0
183.38,3,0,27.76,195,0
670.55,12,0,3.87,594,0
443.7,15,0,45.7,109,0
522.4,23,0,4.22,235,0
169.54,8,0,4.14,586,0
616.22,23,0,7.85,153,0
94.54,22,0,1.19,933,0
115.58,12,0,26.08,322,0
835.04,9,0,3.09,772,0
1169.07,18,0,46.3,373,0
307.36,4,0,8.7,286,0
245.32,14,1,13.11,57,0
216.12,13,0,6.74,749,0
423.12,15,0,11.84,527,0
92.73,4,0,15.56,682,0
147.2,20,0,7.24,801,0
459.91,19,0,15.9,786,0
35.77,13,0,15.81,899,0
925.23,22,0,2.64,847,0
1126.25,18,0,6.82,914,0
116.22,21,0,24.75,209,0
135.32,2,0,3.99,905,0
204.04,5,0,4.95,142,0
223.44,14,0,7.88,846,0
380.53,14,0,1.71,458,0
1732.14,7,0,10.87,99,0
90.91,17,0,6.66,633,0
21.1,3,0,8.6,625,0
577.08,2,0,9.47,334,0
2060.04,20,0,93.63,317,0
1178.44,23,0,26.52,857,0
1027.17,10,1,3.42,687,0
73.23,5,0,15.08,815,0
156.49,11,0,3.66,739,0
1513.47,16,0,1.04,964,0
1774.87,6,0,1.32,541,0
217.62,4,0,82.48,86,0
81.27,0,0,9.22,291,0
141.77,20,0,12.46,930,0
191.19,20,0,16.88,920,0
315.48,14,0,19.29,753,0
76.09,2,0,39.0,495,0
273.16,9,0,35.23,128,0
1053.98,14,0,11.71,211,0
122.54,0,0,3.28,154,0
740.22,2,0,1.39,686,0
298.67,13,0,11.91,127,0
109.48,2,0,16.91,167,0
35.37,5,0,35.97,724,0
307.69,6,0,5.09,477,0
405.02,13,0,11.67,124,0
1191.09,20,0,36.21,529,0
266.61,15,0,15.06,424,0
570.24,6,0,12.35,317,0
253.59,13,0,42.63,519,0
113.21,3,0,14.8,457,0
17.31,3,0,1.56,724,0
207.91,8,2,13.57,266,0
492.55,1,0,10.21,837,0
839.68,14,0,15.33,595,0
1130.92,1,0,38.21,733,0
69.73,14,0,3.27,459,0
51.83,13,0,15.63,475,0
443.01,14,0,63.12,348,0
44.97,19,0,15.04,991,0
43.01,20,0,4.51,673,0
81.72,3,0,1.03,531,0
209.71,12,0,16.0,920,0
396.03,4,0,43.8,878,0
497.45,0,0,31.05,261,0
405.77,2,0,9.88,556,0
142.38,15,1,48.74,572,0
33.85,9,0,25.28,443,0
54.32,8,0,3.71,777,0
1234.37,16,0,10.82,763,0
489.16,14,0,17.81,994,0
1123.78,3,0,38.01,51,0
309.55,8,0,28.68,343,0
1205.85,0,0,4.13,470,0
130.84,20,0,20.15,685,0
823.79,23,0,3.52,29,0
1173.47,20,0,1.3,293,0
333.09,3,0,9.25,463,0
762.15,14,0,13.05,198,0
881.9,7,0,8.85,730,0
392.19,9,0,5.08,111,0
331.48,10,0,3.3,631,0
129.35,9,0,8.44,603,0
621.74,20,0,13.94,112,0
748.5,0,0,6.54,980,0
1110.67,6,0,21.7,555,0
348.46,15,0,73.0,590,0
921.46,18,0,23.58,330,0
55.16,3,0,9.06,323,0
275.85,20,0,3.35,140,0
2005.51,17,0,11.0,487,0
505.44,16,1,22.95,504,0
151.5,20,0,36.24,770,0
891.84,13,0,6.23,481,0
2004.21,0,0,3.29,815,0
264.39,0,0,12.83,518,0
653.16,12,0,33.61,537,0
1248.66,21,0,4.04,225,0
1193.76,4,0,4.91,185,0
75.16,22,0,4.37,415,0
334.67,17,0,11.8,617,0
691.26,17,0,8.54,492,0
314.98,13,0,9.65,445,0
1048.86,2,0,17.06,723,0
274.61,2,0,48.1,240,0
767.41,3,0,37.51,457,0
2685.38,16,0,21.99,637,0
60.15,10,0,45.44,332,0
1247.42,6,0,6.69,942,0
19.79,23,0,1.56,843,0
1148.67,21,0,39.75,301,0
954.17,12,0,21.32,820,0
1483.91,18,1,13.22,466,0
281.72,2,0,69.25,911,0
115.27,12,0,9.99,869,0
126.64,13,0,77.12,259,0
306.66,17,2,14.37,894,0
962.08,2,0,2.71,743,0
552.63,13,0,11.31,140,0
255.75,5,0,7.43,334,0
769.12,18,0,6.37,859,0
277.7,6,0,30.89,53,0
98.47,23,0,28.56,700,0
369.25,0,0,26.51,883,0
1181.88,19,0,16.86,817,0
565.63,5,0,9.01,938,0
427.21,23,0,43.32,962,0
1867.17,20,0,4.59,958,0
577.3,4,0,3.74,160,0
178.15,15,0,37.14,467,0
180.11,15,0,25.43,339,0
59.25,18,0,32.19,824,0
157.19,8,0,1.52,341,0
830.22,11,0,1.45,182,0
218.23,20,0,6.44,904,0
2256.73,18,0,43.33,343,0
335.9,8,0,9.66,570,0
1576.67,8,0,23.93,625,0
3041.18,11,0,3.32,654,0
118.81,15,0,7.52,905,0
1158.74,19,0,10.59,551,0
255.16,7,0,3.18,623,0
1750.36,12,0,38.97,460,0
84.56,9,0,9.1,653,0
2034.6,10,0,31.06,827,0
244.35,5,0,6.67,426,0
346.29,23,0,49.23,951,0
17.39,13,0,1.64,906,0
254.3,0,1,9.99,908,0
168.51,16,0,9.39,816,0
563.89,18,0,20.18,85,0
18.15,20,0,67.73,971,0
913.42,3,0,22.44,745,0
805.1,12,0,22.28,470,0
737.94,2,0,7.89,514,0
1059.14,1,0,1.92,801,0
480.96,8,0,29.4,902,0
232.88,17,0,12.97,21,0
463.08,12,0,4.03,248,0
637.47,6,0,48.1,528,0
147.18,1,0,12.26,970,0
99.37,23,0,1.07,585,0
325.94,4,0,19.4,900,0
2825.87,15,0,33.37,527,0
644.16,23,0,17.78,872,0
469.38,2,0,32.29,469,0
534.11,4,0,20.0,331,0
675.9,13,0,34.41,641,0
153.04,17,0,4.55,387,0
278.48,18,0,5.6,824,0
364.28,20,0,1.19,713,0
78.9,13,0,13.2,856,0
350.67,10,0,7.89,113,0
911.63,19,0,11.67,229,0
1806.07,17,0,2.19,337,0
599.32,10,0,32.16,46,0
168.04,6,0,19.08,633,0
300.64,21,0,31.44,547,0
81.14,15,0,31.38,823,0
640.0,21,0,25.41,78,0
670.66,13,0,0.68,665,0
914.16,15,0,14.32,529,0
1249.49,23,0,7.06,68,0
997.09,15,0,8.44,714,0
76.07,16,0,9.92,840,0
288.46,19,0,26.7,127,0
686.19,6,0,7.77,166,0
1176.47,3,0,10.89,489,0
526.4,17,0,8.78,481,0
1909.03,4,1,48.12,512,0
73.21,19,0,39.55,883,0
362.34,18,0,2.41,506,0
324.09,23,0,26.84,747,0
1373.08,3,0,5.71,95,0
938.27,16,0,74.22,631,0
508.84,23,0,6.73,97,0
340.44,16,0,3.25,559,0
228.17,21,0,11.17,805,0
106.77,21,0,17.82,495,0
589.08,17,0,3.53,360,0
670.72,19,0,21.65,889,0
576.74,12,0,5.99,520,0
899.62,19,0,13.84,210,0
445.14,9,0,4.99,39,0
91.04,4,0,45.59,843,0
1326.7,5,0,42.73,859,0
779.63,6,0,4.79,387,0
96.07,17,0,6.85,280,0
1852.58,2,0,28.81,920,0
562.74,20,0,4.85,111,0
2554.78,2,0,15.19,740,0
1249.81,21,0,60.61,297,0
43.03,9,0,1.11,833,0
33.91,7,0,28.4,376,0
807.55,1,0,12.98,759,0
223.04,5,0,46.56,827,0
643.8,7,0,3.83,719,0
152.4,16,1,18.69,948,0
1675.93,7,0,12.4,285,0
255.74,18,0,28.25,141,0
721.55,11,0,4.65,289,0
339.55,17,0,37.46,202,0
170.02,18,0,29.93,498,0
515.73,17,0,26.95,174,0
328.23,0,0,21.39,229,0
385.93,12,0,20.01,186,0
135.84,5,0,9.06,185,0
437.8,7,0,4.81,404,0
129.04,1,0,9.84,391,0
69.56,8,1,16.92,790,0
1676.24,14,0,7.27,458,0
538.74,0,0,30.36,167,0
365.75,17,0,3.36,541,0
595.13,21,0,24.89,165,0
1455.89,21,0,7.67,48,0
948.95,16,0,4.19,24,0
251.41,11,0,19.18,309,0
586.33,2,1,4.33,261,0
656.08,22,0,9.37,744,0
1911.82,20,0,8.78,363,0
972.99,18,0,16.53,914,0
396.96,5,0,10.78,984,0
64.42,20,0,39.53,913,0
387.07,8,0,57.74,646,0
1002.47,3,0,13.02,641,0
100.71,1,0,22.84,481,0
1048.61,21,0,30.71,257,0
282.18,21,0,2.43,433,0
502.53,1,0,4.73,482,0
700.33,20,0,7.13,306,0
1076.6,2,0,14.35,318,0
489.94,17,0,10.77,915,0
1023.22,11,0,32.11,76,0
184.63,7,0,89.2,988,0
435.1,6,0,14.23,272,0
209.5,9,0,2.4,853,0
681.18,13,0,26.03,656,0
1048.19,20,0,14.94,309,0
1999.59,11,0,18.85,792,0
393.41,0,0,9.4,925,0
108.07,15,1,2.72,853,0
837.96,19,0,12.02,697,0
74.64,20,0,39.29,49,0
137.08,15,0,11.45,967,0
67.26,5,0,81.27,863,0
625.32,5,0,1.0,84,0
369.28,1,0,60.64,187,0
408.26,1,0,1.47,73,0
379.1,11,0,22.89,977,0
273.99,7,0,18.65,409,0
712.44,11,0,42.82,662,0
700.48,13,0,28.22,379,0
529.15,3,2,67.64,193,0
872.31,7,0,13.07,371,0
142.9,3,0,12.62,144,0
195.42,9,1,19.31,993,0
1387.55,23,0,0.51,916,0
583.77,5,0,11.43,868,0
30.52,8,0,29.57,310,0
91.48,5,0,33.6,160,0
611.32,11,0,9.89,797,0
810.56,4,0,4.58,387,0
1017.66,14,0,73.71,598,0
2209.33,11,0,10.81,606,0
147.16,0,0,26.77,44,0
99.26,7,0,8.45,698,0
62.3,18,0,66.6,779,0
623.81,10,0,5.48,242,0
258.35,18,0,3.6,906,0
341.71,16,0,19.32,748,0
983.25,12,0,37.27,391,0
641.15,22,0,14.33,914,0
443.99,12,0,9.73,848,0
544.43,2,0,2.87,351,0
1293.28,16,0,15.86,388,0
2869.34,17,0,21.26,354,0
920.54,15,1,8.06,808,0
781.51,3,0,3.27,557,0
555.04,22,0,5.65,258,0
727.19,0,0,19.82,328,0
561.61,22,0,31.57,194,0
796.24,7,0,5.25,934,0
257.61,6,0,0.52,613,0
349.17,13,0,4.47,515,0
905.37,15,0,1.25,828,0
283.84,14,0,13.82,792,0
1143.73,8,0,3.79,423,0
1011.05,18,0,9.28,575,0
224.03,17,1,12.23,414,0
748.22,19,0,1.99,854,0
125.92,11,0,11.93,497,0
61.35,5,1,14.86,339,0
2372.88,22,0,3.89,65,0
501.58,8,0,10.98,100,0
69.16,22,1,10.5,124,0
1063.99,8,0,39.49,835,0
2178.68,5,0,16.41,716,0
1118.45,11,0,6.33,470,0
135.15,2,0,10.33,185,0
1039.8,20,0,16.01,783,0
313.06,7,0,8.05,143,0
736.82,11,1,0.54,276,0
778.49,8,1,61.71,501,0
733.78,19,0,51.2,359,0
1016.33,20,0,6.33,362,0
49.23,10,0,29.86,154,0
682.22,11,0,15.53,774,0
635.03,22,0,18.23,766,0
1068.11,4,0,4.77,582,0
1317.38,16,0,28.87,687,0
1720.51,20,0,54.96,748,0
1684.37,19,0,11.34,21,0
812.05,18,0,6.02,781,0
2988.54,1,0,18.15,221,0
146.35,10,0,17.57,245,0
1217.01,19,0,19.61,230,0
352.05,11,1,1.09,590,0
525.05,13,0,18.09,985,0
809.73,17,0,63.39,926,0
124.06,21,0,23.69,808,0
123.96,18,0,12.82,795,0
862.91,21,0,17.67,421,0
1035.91,21,0,27.38,190,0
30.61,1,0,4.42,259,0
1710.63,20,0,3.37,523,0
79.27,9,0,0.6,547,0
364.91,13,1,42.16,710,0
918.14,22,0,31.88,39,0
203.9,20,1,2.32,481,0
197.58,3,0,4.71,545,0
226.9,1,0,7.75,747,0
386.3,0,0,1.48,92,0
138.65,10,0,3.93,111,0
308.91,17,0,14.62,326,0
568.46,23,0,8.67,261,0
232.56,22,0,9.36,520,0
297.12,3,0,23.56,731,0
29.3,11,0,64.0,131,0
1137.39,8,0,7.38,103,0
39.56,15,0,15.48,292,0
642.09,15,0,1.17,205,0
1769.82,22,0,28.11,990,0
606.59,7,0,5.39,234,0
119.58,7,0,21.55,191,0
616.98,14,0,3.43,560,0
864.81,9,0,1.0,315,0
694.24,17,0,1.3,947,0
749.6,16,0,50.44,282,0
1569.29,3,1,7.92,784,0
111.57,22,0,6.94,261,0
1482.83,0,0,12.12,80,0
41.57,4,0,37.58,134,0
240.37,8,0,19.09,396,0
35.6,4,0,27.13,867,0
446.48,19,0,5.66,117,0
344.8,13,0,16.41,578,0
262.81,12,0,5.91,264,0
299.79,12,0,57.13,887,0
103.32,12,0,25.95,209,0
1423.81,22,0,24.95,199,0
142.89,22,1,21.28,760,0
681.32,0,0,30.13,731,0
1991.74,20,0,15.47,756,0
1076.8,9,0,8.55,405,0
684.54,19,0,92.62,670,0
555.95,0,0,28.95,766,0
366.2,13,0,3.77,983,0
1216.9,20,0,9.27,107,0
424.48,11,0,19.06,940,0
385.16,1,0,8.71,549,0
958.03,13,0,4.54,102,0
1213.14,15,0,24.02,599,0
162.04,17,0,17.02,524,0
715.26,11,0,8.76,906,0
555.71,21,0,6.16,983,0
824.66,14,0,5.21,402,0
479.77,13,0,15.39,873,0
174.98,10,0,6.21,753,0
70.76,18,0,19.62,395,0
171.52,3,0,3.82,920,0
352.67,16,0,4.56,285,0
693.51,3,0,5.27,70,0
648.48,3,0,55.16,919,0
1239.44,18,0,1.31,49,0
486.15,3,0,51.29,421,0
350.23,12,0,35.65,527,0
222.26,6,0,6.55,176,0
2298.92,0,0,2.8,933,0
941.02,2,0,1.67,833,0
255.06,6,0,111.47,278,0
257.81,9,0,15.09,955,0
1115.39,9,0,22.23,169,0
94.58,9,0,12.55,806,0
530.01,17,1,45.83,446,0
514.39,12,0,16.79,880,0
915.71,5,0,21.15,839,0
835.26,13,0,3.35,203,0
605.59,12,0,0.9,788,0
291.48,11,0,6.62,357,0
1548.23,1,0,20.11,657,0
254.06,12,0,2.38,581,0
262.41,17,0,30.52,387,0
137.37,13,0,45.85,830,0
846.84,12,0,14.61,66,0
2151.66,12,0,40.27,437,0
2089.94,10,0,23.28,562,0
666.92,17,0,18.26,541,0
878.05,13,0,5.37,930,0
1099.42,12,0,2.97,452,0
67.25,13,0,1.94,232,0
902.4,14,0,1.97,509,0
892.61,23,0,13.6,840,0
1248.89,6,0,6.57,469,0
74.97,21,0,72.43,170,0
93.34,6,0,6.73,171,0
167.55,2,0,6.32,90,0
2648.12,7,0,25.06,733,0
152.06,4,0,25.08,808,0
791.99,20,0,1.96,253,0
920.44,21,0,26.84,45,0
80.08,4,0,2.42,438,0
246.92,11,0,20.55,524,0
862.97,5,0,10.74,478,0
231.75,4,0,23.8,428,0
152.22,5,0,22.77,400,0
75.25,11,0,30.51,560,0
136.96,21,0,21.62,986,0
426.66,0,0,1.63,620,0
856.15,22,0,12.65,76,0
1050.19,10,0,35.49,271,0
480.21,18,0,0.67,981,0
19.13,22,0,0.65,889,0
481.31,15,0,12.41,806,0
723.2,4,0,0.9,325,0
636.18,11,0,93.65,640,0
107.27,3,0,9.76,50,0
414.01,2,0,8.64,279,0
771.17,6,0,1.02,35,0
112.43,16,0,26.54,896,0
459.3,8,0,38.21,52,0
285.73,16,0,40.06,606,0
597.44,4,1,16.42,997,0
536.94,3,0,40.05,648,0
61.78,17,0,82.55,954,0
399.72,1,0,4.81,669,0
957.01,14,0,3.76,44,0
1154.37,23,1,5.05,791,0
583.06,2,0,4.87,687,0
2889.15,8,0,110.21,891,0
442.05,21,0,2.79,650,0
315.28,8,0,41.18,316,0
527.66,22,0,2.16,507,0
426.63,12,0,2.31,482,0
546.19,15,0,47.76,853,0
211.04,7,0,27.89,175,0
2635.63,5,0,23.23,484,0
299.81,0,0,17.6,987,0
237.19,17,0,22.28,58,0
216.71,22,0,38.48,490,0
719.07,17,1,16.59,27,0
1078.91,13,0,16.72,510,0
168.58,5,0,33.57,593,0
96.0,15,1,0.89,289,0
60.43,16,0,27.07,325,0
1383.99,0,0,10.42,595,0
1330.18,10,0,13.73,381,0
841.24,17,0,19.31,524,0
245.07,18,0,24.9,929,0
552.66,16,0,4.54,330,0
1274.41,10,0,7.65,999,0
16.05,0,0,7.22,725,0
308.86,20,0,8.17,215,0
1257.36,22,0,24.08,197,0
869.72,5,0,4.39,974,0
88.06,19,0,7.18,746,0
113.51,23,0,2.19,903,0
27.91,23,0,38.35,304,0
27.49,16,0,7.92,975,0
529.26,13,0,6.62,422,0
238.42,16,0,23.99,248,0
673.43,14,0,20.28,345,0
355.28,6,0,9.18,730,0
1040.49,11,0,14.65,780,0
587.31,17,0,34.51,586,0
91.45,13,0,38.66,561,0
526.58,15,0,7.3,498,0
202.87,16,0,22.9,362,0
184.84,6,0,18.01,557,0
500.16,23,0,9.67,163,0
990.67,5,0,30.9,761,0
1217.0,9,0,50.97,785,0
667.61,16,0,10.86,414,0
571.17,7,0,2.03,641,0
492.65,18,0,2.32,143,0
2831.74,13,0,15.83,577,0
209.84,18,0,11.38,594,0
1892.61,10,0,12.05,62,0
364.6,20,0,3.19,468,0
346.26,1,0,8.29,26,0
499.72,9,0,4.36,625,0
273.74,12,0,13.49,784,0
389.12,22,0,8.88,67,0
181.34,9,0,3.17,361,0
1140.27,13,0,7.42,38,0
129.61,14,0,15.93,654,0
314.95,21,0,16.67,146,0
413.54,22,0,18.3,53,0
56.05,21,1,31.47,243,0
1803.31,6,0,7.5,88,0
76.25,0,0,27.39,402,0
456.81,18,0,14.47,449,0
132.0,20,0,14.94,810,0
2427.36,13,0,28.73,163,0
543.2,13,0,62.82,435,0
2180.28,0,0,7.18,647,0
371.22,8,0,10.67,365,0
649.91,10,0,7.68,873,0
442.95,18,1,6.69,970,0
2013.65,15,0,5.55,731,0
73.18,20,0,1.76,791,0
286.29,8,0,0.87,803,0
342.54,10,0,9.22,989,0
22.28,13,0,3.08,558,0
543.39,19,0,4.76,604,0
91.83,15,0,9.27,378,0
239.27,15,0,52.31,429,0
31.44,19,0,9.36,176,0
184.75,16,1,2.98,465,0
149.83,1,0,6.97,900,0
518.13,10,0,13.86,257,0
217.68,15,0,10.36,109,0
1166.53,16,0,5.17,786,0
715.41,19,0,2.16,639,0
441.06,10,0,43.48,997,0
64.01,4,0,10.07,764,0
212.5,2,0,82.78,730,0
256.71,2,0,46.16,758,0
1071.22,17,0,1.71,308,0
539.7,22,0,2.02,740,0
1195.1,1,0,2.28,513,0
528.96,13,0,6.98,127,0
1149.51,16,0,17.49,830,0
1274.49,19,0,24.48,93,0
212.59,20,0,4.08,608,0
188.1,18,0,26.75,200,0
266.41,16,0,10.71,976,0
106.95,6,0,4.5,499,0
857.3,5,0,10.13,704,0
261.39,6,0,1.94,230,0
51.21,4,0,10.13,508,0
1576.19,17,0,37.96,457,0
71.8,20,0,18.97,823,0
579.89,0,0,2.16,842,0
282.74,9,0,55.18,846,0
1485.34,11,0,12.74,426,0
516.24,12,0,11.99,609,0
442.66,13,0,10.39,735,0
116.46,9,0,11.29,636,0
402.75,15,0,21.13,345,0
1419.15,14,0,10.97,682,0
269.22,23,0,22.46,796,0
581.76,21,0,9.5,506,0
776.99,18,0,2.17,125,0
285.54,20,0,8.01,828,0
